No.,Designation,Quantity,Length - raw,Width - raw,Thickness - raw,Length - final,Width - final,Thickness - final,Area - final,Material,Instance names,Description,Tags,Edge length 1,Edge length 2,Edge width 1,Edge width 2
A,BASE CAB BACK’s,1,29 3/4”,"24 3/32""","1/4""","29 3/4""","24 3/32""",1/4”,,RIFT WHT OAK,BASE CAB BACK’s,228 GYM,,,,,
